Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
2019-07-01 08:00,BTCUSD,10899.05,11098.93,10858.0,11096.63,726.6,7978275.79
2019-07-01 07:00,BTCUSD,10868.43,11001.32,10787.72,10899.05,1109.88,12066692.53
2019-07-01 06:00,BTCUSD,10994.89,11049.0,10842.1,10868.43,668.92,7324586.12
2019-07-01 05:00,BTCUSD,11071.34,11125.44,10868.28,10994.89,1196.83,13156107.12
2019-07-01 04:00,BTCUSD,11070.63,11135.68,11014.0,11071.34,448.97,4969042.05
2019-07-01 03:00,BTCUSD,10984.39,11210.52,10953.63,11070.63,769.57,8544948.61
2019-07-01 02:00,BTCUSD,10890.0,11071.08,10789.15,10984.39,1022.43,11179874.79
2019-07-01 01:00,BTCUSD,11020.46,11100.2,10880.01,10890.0,1094.16,12010042.03
2019-07-01 00:00,BTCUSD,10761.26,11038.84,10600.0,11020.46,2379.28,25790617.76
2019-06-30 23:00,BTCUSD,10915.75,10996.36,10650.06,10761.26,3114.58,33713527.25
2019-06-30 22:00,BTCUSD,11279.52,11279.52,10791.0,10915.75,2447.1,26948474.4
2019-06-30 21:00,BTCUSD,11400.0,11425.0,11251.01,11279.52,471.53,5350877.89
2019-06-30 20:00,BTCUSD,11237.68,11424.19,11136.83,11400.0,884.69,9988473.95
2019-06-30 19:00,BTCUSD,11179.69,11304.33,11083.32,11237.68,773.53,8646662.0
2019-06-30 18:00,BTCUSD,11278.75,11286.34,11125.03,11179.69,1002.03,11227455.03
2019-06-30 17:00,BTCUSD,11199.99,11359.14,11185.0,11278.75,1678.07,18921516.04
2019-06-30 16:00,BTCUSD,11043.9,11250.0,10805.0,11199.99,2249.03,24783544.37
2019-06-30 15:00,BTCUSD,11157.62,11173.82,11029.23,11043.9,813.19,9023551.35
2019-06-30 14:00,BTCUSD,11080.11,11188.48,10875.0,11157.62,2081.71,23015620.84
2019-06-30 13:00,BTCUSD,11543.05,11593.99,10959.6,11080.11,1963.23,22062719.66
2019-06-30 12:00,BTCUSD,11510.63,11598.78,11464.0,11543.05,785.69,9068132.59
2019-06-30 11:00,BTCUSD,11506.99,11581.37,11456.02,11510.63,589.36,6793138.99
2019-06-30 10:00,BTCUSD,11755.47,11775.75,11415.77,11506.99,1405.7,16238090.94
2019-06-30 09:00,BTCUSD,11777.81,11844.99,11699.62,11755.47,373.41,4400435.91
2019-06-30 08:00,BTCUSD,11690.46,11793.35,11654.89,11777.81,266.13,3125116.64
2019-06-30 07:00,BTCUSD,11897.47,11915.77,11618.54,11690.46,1626.02,19073223.34
2019-06-30 06:00,BTCUSD,11952.38,12018.56,11874.79,11897.47,405.16,4840494.4
2019-06-30 05:00,BTCUSD,12028.74,12117.62,11851.45,11952.38,750.27,8965084.44
2019-06-30 04:00,BTCUSD,12122.41,12148.27,12010.0,12028.74,465.17,5609535.8
2019-06-30 03:00,BTCUSD,12070.0,12200.0,11984.35,12122.41,803.63,9730129.17
2019-06-30 02:00,BTCUSD,12089.05,12099.0,12010.0,12070.0,357.1,4306194.35
2019-06-30 01:00,BTCUSD,12118.39,12126.91,11985.77,12089.05,514.87,6199738.39
2019-06-30 00:00,BTCUSD,11865.29,12139.0,11865.29,12118.39,684.73,8243965.43
2019-06-29 23:00,BTCUSD,12041.26,12062.54,11805.0,11865.29,818.69,9779816.5
2019-06-29 22:00,BTCUSD,11941.53,12099.5,11924.31,12041.26,661.06,7944811.05
2019-06-29 21:00,BTCUSD,12139.88,12200.0,11870.0,11941.53,1053.3,12700528.57
2019-06-29 20:00,BTCUSD,11860.59,12262.92,11855.0,12139.88,1243.79,15043536.67
2019-06-29 19:00,BTCUSD,11958.05,12011.11,11847.44,11860.59,542.95,6469866.01
2019-06-29 18:00,BTCUSD,11950.0,12065.0,11890.3,11958.05,947.25,11332502.91
2019-06-29 17:00,BTCUSD,11811.3,12006.22,11735.0,11950.0,971.28,11521043.5
2019-06-29 16:00,BTCUSD,11881.36,11970.54,11615.04,11811.3,1767.63,20760183.07
2019-06-29 15:00,BTCUSD,11925.0,12058.0,11815.0,11881.36,937.49,11191500.5
2019-06-29 14:00,BTCUSD,11974.41,12000.0,11830.0,11925.0,799.13,9517432.34
2019-06-29 13:00,BTCUSD,12050.0,12172.82,11901.72,11974.41,1336.68,16096922.7
2019-06-29 12:00,BTCUSD,11944.56,12090.0,11930.3,12050.0,803.55,9648603.32
2019-06-29 11:00,BTCUSD,11787.79,11947.0,11710.0,11944.56,836.54,9915470.04
2019-06-29 10:00,BTCUSD,11580.29,11820.0,11501.91,11787.79,737.72,8606546.26
2019-06-29 09:00,BTCUSD,11640.01,11740.0,11555.02,11580.29,489.56,5695555.24
2019-06-29 08:00,BTCUSD,11828.94,11828.94,11595.97,11640.01,540.56,6331860.15
2019-06-29 07:00,BTCUSD,11775.1,11868.99,11678.22,11828.94,530.81,6245963.27
2019-06-29 06:00,BTCUSD,11524.3,11800.0,11430.01,11775.1,900.62,10487360.41
2019-06-29 05:00,BTCUSD,11609.93,11672.79,11450.0,11524.3,781.33,9028152.89
2019-06-29 04:00,BTCUSD,11479.99,11632.86,11318.94,11609.93,1577.72,18113373.58
2019-06-29 03:00,BTCUSD,11706.06,11732.75,11393.48,11479.99,2296.42,26604461.24
2019-06-29 02:00,BTCUSD,11805.26,11805.26,11435.1,11706.06,3848.57,44924255.41
2019-06-29 01:00,BTCUSD,12203.22,12330.0,11802.87,11805.26,1422.27,17261706.55
2019-06-29 00:00,BTCUSD,12360.45,12379.99,12135.0,12203.22,1455.5,17832381.47
2019-06-28 23:00,BTCUSD,12300.16,12444.77,12250.09,12360.45,1320.02,16319260.37
2019-06-28 22:00,BTCUSD,12278.0,12320.14,12132.94,12300.16,1105.37,13533747.28
2019-06-28 21:00,BTCUSD,12220.0,12362.42,12213.36,12278.0,1206.75,14826792.73
2019-06-28 20:00,BTCUSD,12323.0,12426.16,12083.27,12220.0,2255.7,27610172.34
2019-06-28 19:00,BTCUSD,11922.21,12365.99,11914.5,12323.0,3473.27,42417516.72
2019-06-28 18:00,BTCUSD,11811.61,11960.0,11780.0,11922.21,1210.6,14387199.18
2019-06-28 17:00,BTCUSD,11910.43,11914.02,11737.0,11811.61,1575.88,18611016.3
2019-06-28 16:00,BTCUSD,11909.73,11975.0,11715.0,11910.43,1378.17,16337459.24
2019-06-28 15:00,BTCUSD,11728.82,11996.83,11728.82,11909.73,1563.18,18582447.53
2019-06-28 14:00,BTCUSD,11869.23,11874.0,11663.33,11728.82,996.37,11721913.04
2019-06-28 13:00,BTCUSD,11640.01,11882.18,11521.0,11869.23,1585.85,18535964.55
2019-06-28 12:00,BTCUSD,12080.41,12095.99,11556.01,11640.01,1915.68,22582320.4
2019-06-28 11:00,BTCUSD,11853.94,12100.0,11733.43,12080.41,1319.49,15694458.05
2019-06-28 10:00,BTCUSD,11880.37,12000.0,11681.02,11853.94,1485.58,17581906.85
2019-06-28 09:00,BTCUSD,11653.74,11924.24,11648.34,11880.37,1877.47,22151752.3
2019-06-28 08:00,BTCUSD,11251.35,11726.38,11251.35,11653.74,1153.81,13257771.05
2019-06-28 07:00,BTCUSD,11320.0,11533.81,11192.06,11251.35,1977.17,22480414.46
2019-06-28 06:00,BTCUSD,11111.11,11457.9,11111.11,11320.0,1938.46,21898512.75
2019-06-28 05:00,BTCUSD,11017.15,11111.11,10737.87,11111.11,1390.12,15179906.08
2019-06-28 04:00,BTCUSD,11104.79,11148.35,10832.58,11017.15,1629.42,17941300.47
2019-06-28 03:00,BTCUSD,10947.35,11111.0,10803.02,11104.79,2308.28,25273247.31
2019-06-28 02:00,BTCUSD,11228.08,11350.0,10923.03,10947.35,1989.81,22148743.09
2019-06-28 01:00,BTCUSD,11478.12,11538.25,11163.38,11228.08,2275.86,25932648.48
2019-06-28 00:00,BTCUSD,11159.29,11481.89,11027.0,11478.12,2088.55,23592437.68
2019-06-27 23:00,BTCUSD,11091.12,11341.51,10935.84,11159.29,4055.4,45239787.64
2019-06-27 22:00,BTCUSD,10727.56,11140.0,10727.56,11091.12,2728.68,29934273.46
2019-06-27 21:00,BTCUSD,10681.27,10820.0,10454.83,10727.56,1762.38,18786562.39
2019-06-27 20:00,BTCUSD,10829.67,10888.0,10300.0,10681.27,3991.24,42097815.43
2019-06-27 19:00,BTCUSD,10988.06,10995.75,10550.07,10829.67,3202.86,34505032.29
2019-06-27 18:00,BTCUSD,10825.13,11063.63,10629.24,10988.06,3536.45,38588918.59
2019-06-27 17:00,BTCUSD,10880.0,10928.07,10330.0,10825.13,6666.43,71125666.19
2019-06-27 16:00,BTCUSD,11630.83,11749.98,10755.0,10880.0,6667.06,73705819.82
2019-06-27 15:00,BTCUSD,11927.0,11940.98,11516.0,11630.83,1760.06,20522617.86
2019-06-27 14:00,BTCUSD,11617.3,11927.0,11300.0,11927.0,3653.65,42332901.3
2019-06-27 13:00,BTCUSD,11695.43,11799.54,11505.0,11617.3,2213.99,25781846.21
2019-06-27 12:00,BTCUSD,12092.08,12188.57,11575.0,11695.43,2169.53,25760534.81
2019-06-27 11:00,BTCUSD,11675.07,12100.0,11675.07,12092.08,1465.96,17486833.1
2019-06-27 10:00,BTCUSD,11775.72,12035.24,11618.26,11675.07,2123.52,25177550.77
2019-06-27 09:00,BTCUSD,11873.74,11982.2,11301.0,11775.72,5316.05,61639159.43
2019-06-27 08:00,BTCUSD,12371.32,12399.19,11751.0,11873.74,2820.35,34041446.23
2019-06-27 07:00,BTCUSD,12370.14,12511.81,12204.2,12371.32,939.53,11606361.78
2019-06-27 06:00,BTCUSD,12799.79,12799.79,12076.0,12370.14,2425.11,29996892.64
2019-06-27 05:00,BTCUSD,12845.89,12845.89,12552.75,12799.79,930.44,11832745.63
2019-06-27 04:00,BTCUSD,12813.69,13007.87,12775.0,12845.89,1459.73,18840145.22
2019-06-27 03:00,BTCUSD,12775.53,12850.0,12585.66,12813.69,930.12,11823069.16
2019-06-27 02:00,BTCUSD,12724.81,12837.13,12300.0,12775.53,2029.8,25633815.97
2019-06-27 01:00,BTCUSD,13083.11,13275.0,12337.61,12724.81,3710.39,47383798.18
2019-06-27 00:00,BTCUSD,12927.44,13358.68,12702.06,13083.11,3586.92,47142885.63
2019-06-26 23:00,BTCUSD,12435.36,12974.0,12435.35,12927.44,3190.63,40763006.99
2019-06-26 22:00,BTCUSD,12450.94,12575.0,12115.14,12435.36,3246.49,40200626.22
2019-06-26 21:00,BTCUSD,12723.2,12767.54,11355.5,12450.94,7087.98,86624848.99
2019-06-26 20:00,BTCUSD,13849.81,13850.0,11650.0,12723.2,6385.86,81704594.63
2019-06-26 19:00,BTCUSD,13815.0,13852.05,13546.86,13849.81,3349.3,46066915.11
2019-06-26 18:00,BTCUSD,13439.67,13868.44,13369.0,13815.0,3643.97,49706743.01
2019-06-26 17:00,BTCUSD,13599.94,13599.94,13155.17,13439.67,3869.3,51709105.47
2019-06-26 16:00,BTCUSD,12836.0,13600.0,12775.79,13599.94,4622.52,61078438.31
2019-06-26 15:00,BTCUSD,12754.12,12885.0,12711.08,12836.0,1635.3,20939693.36
2019-06-26 14:00,BTCUSD,12882.54,12948.74,12647.2,12754.12,2017.69,25883913.42
2019-06-26 13:00,BTCUSD,12816.67,12920.33,12723.79,12882.54,2031.57,26037272.27
2019-06-26 12:00,BTCUSD,12635.0,12848.53,12539.14,12816.67,1484.41,18796410.06
2019-06-26 11:00,BTCUSD,12693.89,12709.73,12563.26,12635.0,943.21,11919408.43
2019-06-26 10:00,BTCUSD,12354.04,12700.0,12299.0,12693.89,918.78,11492331.73
2019-06-26 09:00,BTCUSD,12610.86,12612.69,12112.22,12354.04,1938.82,24075030.26
2019-06-26 08:00,BTCUSD,12451.0,12646.95,12451.0,12610.86,794.51,9976020.27
2019-06-26 07:00,BTCUSD,12727.36,12744.65,12422.19,12451.0,1736.79,21894151.88
2019-06-26 06:00,BTCUSD,12472.91,12757.03,12450.0,12727.36,2185.08,27543755.16
2019-06-26 05:00,BTCUSD,12443.7,12940.0,12162.22,12472.91,4910.0,62097357.38
2019-06-26 04:00,BTCUSD,12235.01,12477.34,12133.62,12443.7,3555.97,43758105.52
2019-06-26 03:00,BTCUSD,11894.72,12258.39,11894.71,12235.01,4163.48,50294848.75
2019-06-26 02:00,BTCUSD,11879.85,11912.85,11770.0,11894.72,1210.31,14321673.11
2019-06-26 01:00,BTCUSD,11918.01,11962.43,11803.49,11879.85,1949.34,23168896.21
2019-06-26 00:00,BTCUSD,11755.53,11966.66,11667.08,11918.01,3196.28,37834346.13
2019-06-25 23:00,BTCUSD,11675.19,11788.88,11602.0,11755.53,2199.3,25751325.39
2019-06-25 22:00,BTCUSD,11541.88,11700.0,11525.0,11675.19,2599.63,30194212.21
2019-06-25 21:00,BTCUSD,11364.89,11588.0,11364.83,11541.88,1389.03,15932114.07
2019-06-25 20:00,BTCUSD,11365.99,11410.0,11333.19,11364.89,649.95,7391787.95
2019-06-25 19:00,BTCUSD,11382.78,11399.99,11338.0,11365.99,522.99,5946325.84
2019-06-25 18:00,BTCUSD,11328.16,11397.0,11296.08,11382.78,754.08,8562393.57
2019-06-25 17:00,BTCUSD,11326.99,11373.39,11210.0,11328.16,1596.07,18024379.91
2019-06-25 16:00,BTCUSD,11353.55,11440.0,11323.38,11326.99,944.36,10759789.44
2019-06-25 15:00,BTCUSD,11285.47,11389.0,11260.0,11353.55,847.72,9617664.13
2019-06-25 14:00,BTCUSD,11307.0,11355.0,11262.1,11285.47,730.03,8257453.42
2019-06-25 13:00,BTCUSD,11203.76,11307.21,11180.13,11307.0,862.96,9712281.74
2019-06-25 12:00,BTCUSD,11393.77,11414.62,11010.0,11203.76,2070.31,23160164.43
2019-06-25 11:00,BTCUSD,11409.39,11470.2,11314.95,11393.77,1024.59,11680608.03
2019-06-25 10:00,BTCUSD,11334.05,11449.84,11315.0,11409.39,756.79,8618664.21
2019-06-25 09:00,BTCUSD,11290.78,11344.07,11255.09,11334.05,297.95,3367195.21
2019-06-25 08:00,BTCUSD,11357.91,11370.0,11240.7,11290.78,362.57,4102024.23
2019-06-25 07:00,BTCUSD,11263.46,11376.36,11263.46,11357.91,398.26,4515469.59
2019-06-25 06:00,BTCUSD,11299.05,11389.0,11233.0,11263.46,982.25,11111258.58
2019-06-25 05:00,BTCUSD,11210.0,11350.0,11205.41,11299.05,1397.83,15741195.31
2019-06-25 04:00,BTCUSD,11133.34,11210.0,11111.68,11210.0,550.65,6149230.19
2019-06-25 03:00,BTCUSD,11122.07,11170.0,11076.86,11133.34,515.74,5734209.0
2019-06-25 02:00,BTCUSD,11116.22,11219.43,11071.43,11122.07,1223.56,13647067.95
2019-06-25 01:00,BTCUSD,11052.43,11129.5,11045.0,11116.22,622.91,6906118.58
2019-06-25 00:00,BTCUSD,11032.32,11129.47,10997.0,11052.43,970.26,10733958.93
2019-06-24 23:00,BTCUSD,11006.36,11040.0,10951.0,11032.32,437.75,4816230.18
2019-06-24 22:00,BTCUSD,10924.0,11050.0,10923.99,11006.36,698.55,7686587.72
2019-06-24 21:00,BTCUSD,10853.7,10936.32,10847.0,10924.0,387.37,4221513.37
2019-06-24 20:00,BTCUSD,10899.59,10944.99,10803.0,10853.7,517.48,5630172.58
2019-06-24 19:00,BTCUSD,10966.37,11012.04,10800.0,10899.59,1076.54,11722973.22
2019-06-24 18:00,BTCUSD,11025.0,11075.0,10960.0,10966.37,695.2,7665398.36
2019-06-24 17:00,BTCUSD,11002.58,11050.0,10975.0,11025.0,655.52,7219433.01
2019-06-24 16:00,BTCUSD,10917.59,11091.97,10898.37,11002.58,1601.28,17633157.33
2019-06-24 15:00,BTCUSD,10939.99,10965.95,10855.0,10917.59,609.56,6647613.56
2019-06-24 14:00,BTCUSD,10842.32,10941.55,10821.54,10939.99,664.93,7237405.06
2019-06-24 13:00,BTCUSD,10859.53,10892.0,10768.53,10842.32,475.41,5149720.2
2019-06-24 12:00,BTCUSD,10872.84,10941.62,10829.69,10859.53,406.05,4419673.9
2019-06-24 11:00,BTCUSD,10870.41,10877.42,10771.24,10872.84,427.17,4624296.02
2019-06-24 10:00,BTCUSD,10875.59,10960.0,10868.02,10870.41,435.22,4750158.73
2019-06-24 09:00,BTCUSD,10876.37,10930.0,10813.23,10875.59,433.95,4716630.76
2019-06-24 08:00,BTCUSD,10767.16,10876.37,10766.89,10876.37,353.9,3832427.39
2019-06-24 07:00,BTCUSD,10710.89,10791.97,10710.88,10767.16,206.39,2219299.12
2019-06-24 06:00,BTCUSD,10790.44,10793.65,10687.41,10710.89,384.73,4127640.29
2019-06-24 05:00,BTCUSD,10778.84,10820.0,10733.2,10790.44,448.66,4841157.5
2019-06-24 04:00,BTCUSD,10652.23,10780.0,10604.73,10778.84,431.84,4611503.21
2019-06-24 03:00,BTCUSD,10641.94,10674.0,10595.0,10652.23,414.99,4411997.87
2019-06-24 02:00,BTCUSD,10635.91,10690.0,10589.0,10641.94,549.44,5849609.05
2019-06-24 01:00,BTCUSD,10661.46,10704.12,10556.59,10635.91,726.82,7725780.1
2019-06-24 00:00,BTCUSD,10833.02,10833.02,10550.21,10661.46,2072.31,22067927.86
2019-06-23 23:00,BTCUSD,10858.0,10872.01,10720.93,10833.02,984.55,10618532.58
2019-06-23 22:00,BTCUSD,10890.28,11015.64,10751.0,10858.0,1982.15,21569953.9
2019-06-23 21:00,BTCUSD,11027.04,11284.44,10754.14,10890.28,2409.37,26640349.16
2019-06-23 20:00,BTCUSD,10971.06,11088.0,10950.0,11027.04,1501.53,16540504.03
2019-06-23 19:00,BTCUSD,10845.0,11034.17,10844.03,10971.06,1375.37,15033797.32
2019-06-23 18:00,BTCUSD,10716.87,10845.0,10706.98,10845.0,841.23,9065445.87
2019-06-23 17:00,BTCUSD,10670.93,10735.0,10660.0,10716.87,326.29,3494468.24
2019-06-23 16:00,BTCUSD,10728.8,10749.99,10650.0,10670.93,511.59,5473900.51
2019-06-23 15:00,BTCUSD,10694.25,10738.23,10662.87,10728.8,496.45,5315227.42
2019-06-23 14:00,BTCUSD,10605.85,10746.88,10605.15,10694.25,422.24,4509225.08
2019-06-23 13:00,BTCUSD,10674.91,10676.0,10568.37,10605.85,369.5,3925688.66
2019-06-23 12:00,BTCUSD,10575.74,10736.59,10571.51,10674.91,335.88,3587323.1
2019-06-23 11:00,BTCUSD,10515.47,10640.0,10515.47,10575.74,385.99,4090844.41
2019-06-23 10:00,BTCUSD,10630.0,10630.0,10490.0,10515.47,439.88,4637588.56
2019-06-23 09:00,BTCUSD,10668.61,10682.15,10540.49,10630.0,384.93,4081441.58
2019-06-23 08:00,BTCUSD,10684.95,10725.71,10632.0,10668.61,214.0,2285868.37
2019-06-23 07:00,BTCUSD,10706.36,10752.53,10653.35,10684.95,222.65,2382260.05
2019-06-23 06:00,BTCUSD,10748.72,10782.72,10691.88,10706.36,245.45,2636939.85
2019-06-23 05:00,BTCUSD,10695.09,10765.99,10623.76,10748.72,460.65,4929173.2
2019-06-23 04:00,BTCUSD,10757.17,10779.48,10670.0,10695.09,329.3,3525078.97
2019-06-23 03:00,BTCUSD,10659.85,10777.27,10613.04,10757.17,430.57,4601893.17
2019-06-23 02:00,BTCUSD,10829.41,10858.62,10655.0,10659.85,617.96,6644099.94
2019-06-23 01:00,BTCUSD,10812.63,10890.85,10732.13,10829.41,590.47,6389105.37
2019-06-23 00:00,BTCUSD,10666.86,10878.99,10647.93,10812.63,907.16,9788177.32
2019-06-22 23:00,BTCUSD,10486.4,10744.99,10479.41,10666.86,912.24,9720704.3
2019-06-22 22:00,BTCUSD,10575.62,10577.85,10373.68,10486.4,1336.99,13985040.29
2019-06-22 21:00,BTCUSD,10610.01,10640.59,10520.67,10575.62,858.62,9081782.07
2019-06-22 20:00,BTCUSD,10670.26,10728.0,10582.96,10610.01,628.38,6693181.48
2019-06-22 19:00,BTCUSD,10626.54,10722.39,10450.0,10670.26,1556.34,16504824.51
2019-06-22 18:00,BTCUSD,10699.99,10800.0,10566.0,10626.54,1180.76,12645838.99
2019-06-22 17:00,BTCUSD,10907.09,10955.92,10644.68,10699.99,1537.77,16632646.3
2019-06-22 16:00,BTCUSD,10816.84,11000.0,10816.84,10907.09,1364.44,14909342.23
2019-06-22 15:00,BTCUSD,10782.87,10869.0,10641.84,10816.84,1591.96,17153972.61
2019-06-22 14:00,BTCUSD,11127.59,11180.0,10321.0,10782.87,3597.99,38697764.89
2019-06-22 13:00,BTCUSD,11122.15,11191.39,11060.0,11127.59,1468.36,16338461.54
2019-06-22 12:00,BTCUSD,10877.92,11215.89,10877.92,11122.15,2577.38,28557825.21
2019-06-22 11:00,BTCUSD,10919.52,10953.32,10813.15,10877.92,614.38,6692105.07
2019-06-22 10:00,BTCUSD,10934.09,10960.96,10863.14,10919.52,584.7,6380168.14
2019-06-22 09:00,BTCUSD,10813.52,10946.0,10763.46,10934.09,561.31,6091049.83
2019-06-22 08:00,BTCUSD,10667.01,10838.19,10640.51,10813.52,628.47,6760978.76
2019-06-22 07:00,BTCUSD,10757.0,10767.5,10660.01,10667.01,445.54,4779607.51
2019-06-22 06:00,BTCUSD,10730.02,10760.0,10650.0,10757.0,492.36,5280029.08
2019-06-22 05:00,BTCUSD,10647.83,10750.0,10644.96,10730.02,1098.21,11765077.06
2019-06-22 04:00,BTCUSD,10571.04,10711.92,10480.0,10647.83,1970.76,20885118.12
2019-06-22 03:00,BTCUSD,10730.01,10949.91,10511.11,10571.04,3096.93,33289951.47
2019-06-22 02:00,BTCUSD,10487.0,10865.98,10390.0,10730.01,4047.06,43089066.58
2019-06-22 01:00,BTCUSD,10165.58,10487.0,10155.0,10487.0,2613.78,27075393.43
2019-06-22 00:00,BTCUSD,10236.2,10236.2,10080.0,10165.58,1559.53,15831993.1
2019-06-21 23:00,BTCUSD,9913.69,10245.0,9908.11,10236.2,3197.77,32170778.6
2019-06-21 22:00,BTCUSD,9920.01,9923.68,9853.68,9913.69,594.65,5878184.08
2019-06-21 21:00,BTCUSD,9941.4,9949.0,9889.57,9920.01,523.22,5190874.88
2019-06-21 20:00,BTCUSD,9908.0,9945.0,9855.0,9941.4,1026.45,10157443.08
2019-06-21 19:00,BTCUSD,9928.03,9937.64,9828.62,9908.0,876.69,8679609.22
2019-06-21 18:00,BTCUSD,9924.02,9950.0,9890.0,9928.03,939.15,9320540.47
2019-06-21 17:00,BTCUSD,9872.49,9943.3,9841.1,9924.02,1444.12,14314063.36
2019-06-21 16:00,BTCUSD,9805.1,9899.99,9805.09,9872.49,1147.24,11317718.04
2019-06-21 15:00,BTCUSD,9825.84,9859.99,9777.85,9805.1,713.29,7007538.45
2019-06-21 14:00,BTCUSD,9767.95,9833.49,9725.81,9825.84,764.88,7487671.04
2019-06-21 13:00,BTCUSD,9835.87,9929.0,9677.0,9767.95,2831.65,27797474.68
2019-06-21 12:00,BTCUSD,9842.06,9853.72,9777.67,9835.87,554.48,5446194.46
2019-06-21 11:00,BTCUSD,9785.56,9854.0,9772.93,9842.06,601.84,5907770.41
2019-06-21 10:00,BTCUSD,9792.34,9814.0,9731.21,9785.56,474.7,4644102.9
2019-06-21 09:00,BTCUSD,9727.01,9814.0,9686.28,9792.34,661.31,6452747.87
2019-06-21 08:00,BTCUSD,9749.91,9749.91,9715.0,9727.01,190.22,1850153.74
2019-06-21 07:00,BTCUSD,9690.01,9750.0,9671.73,9749.91,461.31,4481396.98
2019-06-21 06:00,BTCUSD,9751.0,9763.54,9660.32,9690.01,591.21,5738760.35
2019-06-21 05:00,BTCUSD,9742.27,9756.73,9706.41,9751.0,482.52,4695438.99
2019-06-21 04:00,BTCUSD,9749.99,9779.3,9725.0,9742.27,406.2,3961151.93
2019-06-21 03:00,BTCUSD,9709.06,9749.99,9671.56,9749.99,787.9,7651095.41
2019-06-21 02:00,BTCUSD,9735.01,9812.06,9657.7,9709.06,1553.5,15145896.15
2019-06-21 01:00,BTCUSD,9585.0,9777.0,9583.55,9735.01,2094.13,20288868.43
2019-06-21 00:00,BTCUSD,9531.21,9589.99,9531.21,9585.0,645.42,6176802.01
2019-06-20 23:00,BTCUSD,9552.38,9584.99,9504.78,9531.21,507.37,4847833.93
2019-06-20 22:00,BTCUSD,9520.56,9584.98,9460.97,9552.38,864.03,8232863.61
2019-06-20 21:00,BTCUSD,9561.0,9599.0,9505.0,9520.56,880.54,8414742.83
2019-06-20 20:00,BTCUSD,9530.0,9599.0,9505.0,9561.0,1922.08,18367153.95
2019-06-20 19:00,BTCUSD,9431.38,9559.77,9405.01,9530.0,1594.66,15087512.9
2019-06-20 18:00,BTCUSD,9365.75,9465.89,9335.0,9431.38,1061.61,9979635.05
2019-06-20 17:00,BTCUSD,9368.09,9368.09,9288.0,9365.75,626.1,5848435.94
2019-06-20 16:00,BTCUSD,9320.0,9368.34,9320.0,9368.09,38.91,364029.78
2019-06-20 15:00,BTCUSD,9320.0,9320.0,9320.0,9320.0,0.0,0.0
2019-06-20 14:00,BTCUSD,9320.0,9320.0,9320.0,9320.0,0.17600000000000002,1640.32
2019-06-20 13:00,BTCUSD,9317.13,9320.0,9317.13,9320.0,0.01617,150.69
2019-06-20 12:00,BTCUSD,9270.03,9287.2,9250.03,9276.68,242.55,2247517.6
2019-06-20 11:00,BTCUSD,9244.99,9287.81,9229.73,9270.03,188.02,1739703.12
2019-06-20 10:00,BTCUSD,9232.83,9254.99,9210.3,9244.99,235.14,2170841.05
2019-06-20 09:00,BTCUSD,9232.22,9257.89,9230.38,9232.83,123.22,1139433.35
2019-06-20 08:00,BTCUSD,9275.64,9275.64,9219.31,9232.22,348.2,3218743.96
2019-06-20 07:00,BTCUSD,9293.88,9329.85,9261.19,9275.64,395.5,3676257.93
2019-06-20 06:00,BTCUSD,9295.18,9303.5,9290.0,9293.88,151.98,1412890.12
2019-06-20 05:00,BTCUSD,9311.84,9317.2,9294.5,9295.18,249.86,2325164.63
2019-06-20 04:00,BTCUSD,9338.05,9350.26,9285.0,9311.84,438.27,4079738.4
2019-06-20 03:00,BTCUSD,9342.24,9365.19,9326.59,9338.05,572.14,5345353.03
2019-06-20 02:00,BTCUSD,9265.26,9347.0,9265.14,9342.24,457.01,4250206.08
2019-06-20 01:00,BTCUSD,9260.95,9282.86,9237.0,9265.26,307.77,2850608.84
2019-06-20 00:00,BTCUSD,9277.54,9299.69,9257.02,9260.95,350.46,3249441.9
2019-06-19 23:00,BTCUSD,9257.1,9319.5,9257.0,9277.54,656.0,6093130.21
2019-06-19 22:00,BTCUSD,9236.14,9291.15,9235.68,9257.1,1023.2,9481893.16
2019-06-19 21:00,BTCUSD,9168.79,9238.67,9135.0,9236.14,531.71,4883109.11
2019-06-19 20:00,BTCUSD,9150.01,9179.36,9117.97,9168.79,577.88,5289349.63
2019-06-19 19:00,BTCUSD,9112.81,9154.41,9110.53,9150.01,275.16,2512542.3
2019-06-19 18:00,BTCUSD,9140.54,9140.55,9104.91,9112.81,299.79,2734160.66
2019-06-19 17:00,BTCUSD,9134.48,9164.91,9117.85,9140.54,310.02,2832622.05
2019-06-19 16:00,BTCUSD,9098.01,9147.0,9071.99,9134.48,432.97,3944055.61
2019-06-19 15:00,BTCUSD,9075.19,9128.83,9051.0,9098.01,324.02,2943881.58
2019-06-19 14:00,BTCUSD,9132.4,9132.42,9056.7,9075.19,441.45,4013977.11
2019-06-19 13:00,BTCUSD,9080.14,9154.68,9048.28,9132.4,370.75,3377847.29
2019-06-19 12:00,BTCUSD,9133.88,9142.32,9048.0,9080.14,358.15,3254197.93
2019-06-19 11:00,BTCUSD,9133.17,9135.68,9100.0,9133.88,203.04,1851512.52
2019-06-19 10:00,BTCUSD,9112.9,9146.04,9085.0,9133.17,212.24,1935735.24
2019-06-19 09:00,BTCUSD,9165.6,9167.73,9099.06,9112.9,230.75,2106848.0
